Tag,CensusID,TrueStemID,StemID,ReconstructedStemID,SweepAuditOverride,ReconstructedStemID_PreSweep,ReconstructionMethod,DBH,ListOfTSM,Status
001186,1,,1188,1,FALSE,1,dp,259,,alive
001186,2,,1188,1,FALSE,1,dp,271,,alive
001186,3,,1188,1,FALSE,1,dp_mf_inferred,,B,alive
001186,4,,491088,1,FALSE,1,provisional_dp,262,Q;M;B;cylN,alive
001186,4,,619434,2,FALSE,2,provisional_dp,26,,alive
001186,5,,695416,,FALSE,,,,R,broken below
001186,6,,695416,,FALSE,,,,D;T,dead
001186,7,,695416,,FALSE,,,,D;N,dead
001443,1,,1445,998233,FALSE,998233,probabilistic,642,,alive
001443,1,,491102,998234,FALSE,998234,probabilistic,35,,alive
001443,1,,619448,998222,FALSE,998222,probabilistic,40,,alive
001443,1,,695429,998220,FALSE,998220,probabilistic,105,,alive
001443,2,,754983,998212,FALSE,998212,probabilistic,528,,alive
001443,2,,801995,998213,FALSE,998213,probabilistic,59,,alive
001443,2,,839406,998222,FALSE,998222,probabilistic,58,,alive
001443,2,,869137,998220,FALSE,998220,probabilistic,134,,alive
001443,3,,893136,998212,FALSE,998212,probabilistic,638,M;B;cylY,alive
001443,3,,913220,998220,FALSE,998220,probabilistic,154,,alive
001443,3,,929358,998221,FALSE,998221,probabilistic,29,,alive
001443,3,,942877,998222,FALSE,998222,probabilistic,61,,alive
001443,3,,953257,998223,FALSE,998223,probabilistic,17,,alive
001443,3,,961842,998224,FALSE,998224,probabilistic,20,,alive
001443,3,,968761,998225,FALSE,998225,probabilistic,32,,alive
001443,3,,973856,998226,FALSE,998226,probabilistic,29,,alive
001443,3,,978165,998227,FALSE,998227,probabilistic,32,,alive
001443,3,,981715,998228,FALSE,998228,probabilistic,25,,alive
001443,4,,984798,998212,FALSE,998212,probabilistic,638,M;B;cylY,alive
001443,4,,987463,998213,FALSE,998213,probabilistic,55,,alive
001443,4,,989805,998214,FALSE,998214,probabilistic,21,,alive
001443,4,,991859,998215,FALSE,998215,probabilistic,17,,alive
001443,4,,993680,998216,FALSE,998216,probabilistic,43,,alive
001443,4,,995327,998217,FALSE,998217,probabilistic,34,,alive
001443,4,,996832,998218,FALSE,998218,probabilistic,28,,alive
001443,5,998209,998209,998209,TRUE,998210,given,20,R;M,broken below
001443,5,,999484,998211,FALSE,998211,provisional_dp,16,,alive
001443,6,,1000672,,FALSE,,probabilistic,,R,broken below
001443,7,,1000672,,FALSE,,probabilistic,,D;N,dead
001443,8,,1000672,,FALSE,,probabilistic,,D,dead
001817,1,,1816,1,FALSE,1,dp,371,X,alive
001817,2,,1816,1,FALSE,1,dp,355,Q,alive
001817,3,,1816,1,FALSE,1,dp,342,,alive
001817,4,,491147,1,FALSE,1,dp,365,Q;M,alive
001817,4,,619490,2,FALSE,2,dp,16,,alive
001817,4,,695464,4,FALSE,4,dp,16,,alive
001817,5,,755015,1,FALSE,1,dp,372,Q;M,alive
001817,5,,802024,2,FALSE,2,dp,32,,alive
001817,5,,839431,4,FALSE,4,dp,25,,alive
001817,5,,869160,5,FALSE,5,dp,22,,alive
001817,5,,893157,3,FALSE,3,dp,12,,alive
001817,5,,913240,6,FALSE,6,dp,16,,alive
001817,5,,929375,7,FALSE,7,dp,13,,alive
001817,6,,942893,1,FALSE,1,provisional_dp,370,Q;M,alive
001817,6,,953272,2,FALSE,2,provisional_dp,40,,alive
001817,6,,961856,3,FALSE,3,provisional_dp,11,,alive
001817,7,,968774,,FALSE,,,,R,broken below
001817,8,,968774,,FALSE,,,,OR,broken below
001817,9,,968774,,FALSE,,,,D,dead
002847,1,,2834,942930,FALSE,942930,dp,594,,alive
002847,2,,2834,942930,FALSE,942930,dp,470,,alive
002847,3,,491256,942930,FALSE,942930,dp,535,Q;M;B;cylY,alive
002847,3,,619592,942929,FALSE,942929,dp,24,,alive
002847,3,,695550,942931,FALSE,942931,dp,33,,alive
002847,3,,755082,942927,FALSE,942927,dp,28,,alive
002847,3,,802087,942932,FALSE,942932,dp,28,,alive
002847,3,,839489,942928,FALSE,942928,dp,19,,alive
002847,4,,869213,942931,FALSE,942931,dp,253,M;B;cylY,alive
002847,4,,893206,942927,FALSE,942927,dp,43,,alive
002847,4,,913280,942929,FALSE,942929,dp,28,,alive
002847,4,,929411,942928,FALSE,942928,dp,12,,alive
002847,5,942926,942926,942926,TRUE,942927,given,55,R;M,broken below
002847,5,,953301,942928,FALSE,942928,provisional_dp,12,,alive
002847,5,,961879,942929,FALSE,942929,provisional_dp,12,,alive
002847,6,,968795,,FALSE,,,,R,broken below
002847,7,,968795,,FALSE,,,,D;C,dead
002847,8,,968795,,FALSE,,,,D,dead
004890,1,,4851,1971939,FALSE,978231,probabilistic,778,,alive
004890,2,,4851,,FALSE,,dp_mf_inferred,,,missing
004890,3,,491432,1971924,FALSE,978216,probabilistic,670,Q;M;B;cylY,alive
004890,3,,619753,1971934,FALSE,978226,probabilistic,34,,alive
004890,3,,695686,1971935,FALSE,978227,probabilistic,20,,alive
004890,3,,755191,1971936,FALSE,978228,probabilistic,17,,alive
004890,3,,802187,1971937,FALSE,978229,probabilistic,10,,alive
004890,3,,839576,1971938,FALSE,978230,probabilistic,17,,alive
004890,4,,869291,1971924,FALSE,978216,probabilistic,681,M;B;cylY,alive
004890,4,,893278,1971932,FALSE,978224,probabilistic,126,,alive
004890,5,,913345,1971924,FALSE,978216,probabilistic,681,Q;M;B;cylY,alive
004890,5,,929469,1971925,FALSE,978217,probabilistic,18,,alive
004890,5,,942973,1971926,FALSE,978218,probabilistic,17,,alive
004890,5,,953340,1971927,FALSE,978219,probabilistic,13,,alive
004890,5,,961910,1971928,FALSE,978220,probabilistic,14,,alive
004890,5,,968822,1971929,FALSE,978221,probabilistic,12,,alive
004890,5,,973910,1971930,FALSE,978222,probabilistic,10,,alive
004890,6,978213,978213,978213,TRUE,978214,given,45,R;M,broken below
004890,6,,981758,1971923,FALSE,978215,provisional_dp,21,,alive
004890,7,984841,984841,984841,FALSE,984841,given,70,,alive
004890,7,987503,987503,987503,FALSE,987503,given,65,,alive
004890,7,989837,989837,989837,FALSE,989837,given,63,,alive
004890,7,991889,991889,991889,FALSE,991889,given,57,,alive
004890,7,993708,993708,993708,FALSE,993708,given,47,,alive
004890,8,984841,984841,984841,FALSE,984841,given,,D,dead
004890,8,987503,987503,987503,FALSE,987503,given,,D,dead
004890,8,989837,989837,989837,FALSE,989837,given,,D,dead
004890,8,991889,991889,991889,FALSE,991889,given,,D,dead
004890,8,993708,993708,993708,FALSE,993708,given,,D,dead
004890,9,984841,984841,984841,FALSE,984841,given,,D,dead
004890,9,987503,987503,987503,FALSE,987503,given,,D,dead
004890,9,989837,989837,989837,FALSE,989837,given,,D,dead
004890,9,991889,991889,991889,FALSE,991889,given,,D,dead
004890,9,993708,993708,993708,FALSE,993708,given,,D,dead
005604,1,,5554,1,FALSE,1,probabilistic,244,,alive
005604,2,,5554,1,FALSE,1,probabilistic,314,,alive
005604,3,,491492,1,FALSE,1,probabilistic,368,M,alive
005604,3,,619806,3,FALSE,3,probabilistic,28,,alive
005604,3,,695735,8,FALSE,8,probabilistic,18,,alive
005604,3,,755234,7,FALSE,7,probabilistic,32,,alive
005604,3,,802228,9,FALSE,9,probabilistic,16,,alive
005604,3,,839614,5,FALSE,5,probabilistic,23,,alive
005604,3,,869324,4,FALSE,4,probabilistic,33,,alive
005604,3,,893304,2,FALSE,2,probabilistic,16,,alive
005604,3,,913369,6,FALSE,6,probabilistic,29,,alive
005604,4,,929488,1,FALSE,1,provisional_dp,429,M,alive
005604,4,,942988,2,FALSE,2,provisional_dp,15,,alive
005604,4,,953354,3,FALSE,3,provisional_dp,31,,alive
005604,4,,961923,4,FALSE,4,provisional_dp,33,,alive
005604,4,,968835,5,FALSE,5,provisional_dp,26,,alive
005604,4,,973920,6,FALSE,6,provisional_dp,31,,alive
005604,4,,978223,7,FALSE,7,provisional_dp,32,,alive
005604,4,,981768,8,FALSE,8,provisional_dp,16,,alive
005604,4,,984850,9,FALSE,9,provisional_dp,13,,alive
005604,5,,987512,,FALSE,,probabilistic,,R,broken below
005604,6,,987512,,FALSE,,probabilistic,,D;N,dead
005604,7,,987512,,FALSE,,probabilistic,,D;N,dead
005690,1,,5637,5,FALSE,5,dp,535,,alive
005690,2,,5637,5,FALSE,5,dp_mf_inferred,,,missing
005690,3,,491501,5,FALSE,5,dp,535,M;B,alive
005690,3,,619815,4,FALSE,4,dp,23,,alive
005690,3,,695741,1,FALSE,1,dp,10,,alive
005690,4,,755240,1,FALSE,1,provisional_dp,297,Q;M;B;cylN,alive
005690,4,,802234,2,FALSE,2,provisional_dp,168,,alive
005690,4,,839620,3,FALSE,3,provisional_dp,80,,alive
005690,4,,869330,4,FALSE,4,provisional_dp,19,,alive
005690,5,,893309,,FALSE,,,,R,broken below
005690,6,,893309,,FALSE,,,,D;S,dead
005690,7,,893309,,FALSE,,,,D;N,dead
006247,1,,6183,6,FALSE,6,probabilistic,861,,alive
006247,2,,6183,1,FALSE,1,probabilistic,652,,alive
006247,3,,6183,1,FALSE,1,probabilistic,656,B;cylN,alive
006247,4,,6183,1,FALSE,1,probabilistic,643,B;cylN,alive
006247,5,,6183,1,FALSE,1,probabilistic,680,B;cylN,alive
006247,6,,6183,1,FALSE,1,provisional_dp,681,B;cylN,alive
006247,7,,491547,,FALSE,,probabilistic,,R,broken below
006247,8,,491547,,FALSE,,probabilistic,,D,dead
006247,9,,491547,,FALSE,,probabilistic,,D,dead
006321,1,,6257,1,FALSE,1,dp,317,,alive
006321,2,,6257,1,FALSE,1,dp,338,,alive
006321,3,,6257,1,FALSE,1,dp,345,,alive
006321,4,,491554,1,FALSE,1,dp,340,M,alive
006321,4,,619859,4,FALSE,4,dp,15,,alive
006321,4,,695779,3,FALSE,3,dp,17,,alive
006321,4,,755269,2,FALSE,2,dp,18,,alive
006321,4,,802260,5,FALSE,5,dp,24,,alive
006321,5,,839643,1,FALSE,1,provisional_dp,350,M,alive
006321,5,,869351,2,FALSE,2,provisional_dp,17,,alive
006321,5,,893328,3,FALSE,3,provisional_dp,15,,alive
006321,5,,913390,4,FALSE,4,provisional_dp,11,,alive
006321,6,,929508,,FALSE,,,,R,broken below
006321,7,,929508,,FALSE,,,,D;C,dead
006321,8,,929508,,FALSE,,,,D,dead
006904,1,,6794,4,FALSE,4,dp,274,,alive
006904,2,,6794,4,FALSE,4,dp,291,Q,alive
006904,3,,6794,4,FALSE,4,dp,300,,alive
006904,4,,491589,1,FALSE,1,provisional_dp,222,M,alive
006904,4,,619890,2,FALSE,2,provisional_dp,25,,alive
006904,4,,695806,3,FALSE,3,provisional_dp,24,,alive
006904,5,,755287,,FALSE,,,,R,broken below
006904,6,,755287,,FALSE,,,,OR,broken below
006904,7,,755287,,FALSE,,,,D;N,dead
006904,8,,755287,,FALSE,,,,D,dead
006942,1,,6831,491601,FALSE,491601,probabilistic,326,,alive
006942,2,,6831,491601,FALSE,491601,probabilistic,340,,alive
006942,3,491590,491590,491590,TRUE,491591,given,50,R;M,broken below
006942,3,,619891,491592,FALSE,491592,provisional_dp,30,,alive
006942,3,,695807,491593,FALSE,491593,provisional_dp,32,,alive
006942,3,,755288,491594,FALSE,491594,provisional_dp,14,,alive
006942,3,,802277,491595,FALSE,491595,provisional_dp,19,,alive
006942,3,,839657,491596,FALSE,491596,provisional_dp,10,,alive
006942,3,,869364,491597,FALSE,491597,provisional_dp,18,,alive
006942,3,,893336,491598,FALSE,491598,provisional_dp,27,,alive
006942,3,,913396,491599,FALSE,491599,provisional_dp,16,,alive
006942,3,,929513,491600,FALSE,491600,provisional_dp,41,,alive
006942,4,,943008,,FALSE,,probabilistic,,R,broken below
006942,5,,943008,,FALSE,,probabilistic,,OR,broken below
006942,6,,943008,,FALSE,,probabilistic,,D;N,dead
006942,7,,943008,,FALSE,,probabilistic,,D;N,dead
006962,1,,6851,755297,FALSE,755297,probabilistic,1414,,alive
006962,2,,6851,,FALSE,,dp_mf_inferred,,Mi;Z,alive
006962,3,,6851,755290,FALSE,755290,probabilistic,1120,B;cylN,alive
006962,4,,491592,755290,FALSE,755290,probabilistic,1119,M;B;cylN,alive
006962,4,,619893,755294,FALSE,755294,probabilistic,11,,alive
006962,4,,695809,755295,FALSE,755295,probabilistic,13,,alive
006962,5,755290,755290,755290,FALSE,755290,given,1139,B;cylN,alive
006962,6,755290,755290,755290,FALSE,755290,given,1126,B;cylN,alive
006962,7,755290,755290,755290,FALSE,755290,given,1143,B;cylN,alive
006962,8,755290,755290,755290,FALSE,755290,given,1146,B;cylN,alive
006962,9,755290,755290,755290,FALSE,755290,given,1149,B;cylN,alive
007308,1,,7191,15,FALSE,15,probabilistic,188,,alive
007308,1,,491609,17,FALSE,17,probabilistic,25,,alive
007308,1,,619909,18,FALSE,18,probabilistic,25,,alive
007308,1,,695822,19,FALSE,19,probabilistic,25,,alive
007308,2,,755299,15,FALSE,15,probabilistic,190,,alive
007308,3,,802285,10,FALSE,10,probabilistic,119,M,alive
007308,3,,839664,11,FALSE,11,probabilistic,37,,alive
007308,3,,869371,12,FALSE,12,probabilistic,31,,alive
007308,3,,893342,2,FALSE,2,probabilistic,28,,alive
007308,3,,913401,3,FALSE,3,probabilistic,12,,alive
007308,4,,929518,1,FALSE,1,probabilistic,92,Q;M,alive
007308,4,,943012,2,FALSE,2,probabilistic,28,,alive
007308,4,,953375,6,FALSE,6,probabilistic,18,,alive
007308,4,,961942,7,FALSE,7,probabilistic,14,,alive
007308,4,,968852,8,FALSE,8,probabilistic,40,,alive
007308,4,,973933,9,FALSE,9,probabilistic,11,,alive
007308,5,,978234,1,FALSE,1,provisional_dp,193,M,alive
007308,5,,981779,2,FALSE,2,provisional_dp,39,,alive
007308,5,,984860,3,FALSE,3,provisional_dp,28,,alive
007308,6,,987521,,FALSE,,probabilistic,,R,broken below
007308,7,,987521,,FALSE,,probabilistic,,D;T,dead
007308,8,,987521,,FALSE,,probabilistic,,D,dead
007384,1,,7267,913407,FALSE,913407,dp,229,,alive
007384,2,,491614,913407,FALSE,913407,dp,275,,alive
007384,2,,619914,913408,FALSE,913408,dp,67,,alive
007384,3,,695827,913407,FALSE,913407,dp,302,M,alive
007384,3,,755303,913408,FALSE,913408,dp,72,,alive
007384,3,,802289,913405,FALSE,913405,dp,13,,alive
007384,4,,839668,913407,FALSE,913407,dp,317,M,alive
007384,4,,869375,913405,FALSE,913405,dp,14,,alive
007384,4,,893345,913406,FALSE,913406,dp,12,,alive
007384,5,913404,913404,913404,TRUE,913405,given,21,R;M,broken below
007384,5,,929521,913406,FALSE,913406,provisional_dp,10,,alive
007384,6,,943015,,FALSE,,,,R,broken below
007384,7,,943015,,FALSE,,,,OR,broken below
007384,8,,943015,,FALSE,,,,OR,broken below
007384,9,,943015,,FALSE,,,,R,broken below
010274,1,,8430,3,FALSE,3,dp,15,,alive
010274,1,,491683,4,FALSE,4,dp,10,,alive
010274,2,,619977,1,FALSE,1,dp,25,,alive
010274,3,,695887,1,FALSE,1,provisional_dp,25,M,alive
010274,3,,755354,2,FALSE,2,provisional_dp,20,,alive
010274,4,,802335,,FALSE,,,,R,broken below
010274,5,,802335,,FALSE,,,,D;N,dead
010286,1,,8441,13,FALSE,13,probabilistic,70,,alive
010286,1,,491689,14,FALSE,14,probabilistic,70,,alive
010286,1,,619982,15,FALSE,15,probabilistic,70,,alive
010286,1,,695891,16,FALSE,16,probabilistic,70,,alive
010286,1,,755358,17,FALSE,17,probabilistic,60,,alive
010286,1,,802339,18,FALSE,18,probabilistic,50,,alive
010286,1,,839704,19,FALSE,19,probabilistic,50,,alive
010286,1,,869407,20,FALSE,20,probabilistic,50,,alive
010286,2,,893373,3,FALSE,3,probabilistic,79,,alive
010286,2,,913426,6,FALSE,6,probabilistic,79,,alive
010286,2,,929539,5,FALSE,5,probabilistic,67,,alive
010286,2,,943028,4,FALSE,4,probabilistic,67,,alive
010286,2,,953390,1,FALSE,1,probabilistic,50,,alive
010286,3,,961955,3,FALSE,3,probabilistic,78,M,alive
010286,3,,968864,4,FALSE,4,probabilistic,68,,alive
010286,3,,973942,5,FALSE,5,probabilistic,68,,alive
010286,3,,978242,6,FALSE,6,probabilistic,78,,alive
010286,3,,981784,2,FALSE,2,probabilistic,50,,alive
010286,4,,984865,1,FALSE,1,provisional_dp,66,M,alive
010286,4,,987526,2,FALSE,2,provisional_dp,52,,alive
010286,5,,989854,,FALSE,,probabilistic,,R,broken below
010286,6,,989854,,FALSE,,probabilistic,,OR,broken below
010286,7,,989854,,FALSE,,probabilistic,,OR,broken below
010286,8,,989854,,FALSE,,probabilistic,,OR,broken below
010286,9,,989854,,FALSE,,probabilistic,,D,dead
010296,1,,8451,1,FALSE,1,dp,15,,alive
010296,2,,8451,1,FALSE,1,dp,15,,alive
010296,3,,8451,1,FALSE,1,dp,19,,alive
010296,4,,491693,1,FALSE,1,dp,19,M,alive
010296,4,,619986,2,FALSE,2,dp,13,,alive
010296,5,,695895,1,FALSE,1,provisional_dp,20,M,alive
010296,5,,755362,2,FALSE,2,provisional_dp,18,,alive
010296,6,,802343,,FALSE,,,,R,broken below
010296,7,,802343,,FALSE,,,,D;N,dead
010296,8,,802343,,FALSE,,,,D,dead
010466,1,,8566,1,FALSE,1,dp,15,,alive
010466,2,,8566,1,FALSE,1,dp,15,,alive
010466,3,,491744,1,FALSE,1,dp,15,M,alive
010466,3,,620017,2,FALSE,2,dp,11,,alive
010466,4,,695921,1,FALSE,1,dp,16,M,alive
010466,4,,755380,2,FALSE,2,dp,12,,alive
010466,5,,802359,1,FALSE,1,dp,16,M,alive
010466,5,,839720,2,FALSE,2,dp,12,,alive
010466,6,,869420,1,FALSE,1,provisional_dp,16,M,alive
010466,6,,893384,2,FALSE,2,provisional_dp,12,,alive
010466,7,,913435,,FALSE,,,,R,broken below
010466,8,,913435,,FALSE,,,,OR,broken below
010466,9,,913435,,FALSE,,,,OR,broken below
010473,1,,8573,1,FALSE,1,dp,20,,alive
010473,2,,8573,1,FALSE,1,dp,35,,alive
010473,3,,491746,1,FALSE,1,provisional_dp,54,M,alive
010473,3,,620019,2,FALSE,2,provisional_dp,16,,alive
010473,3,,695923,3,FALSE,3,provisional_dp,15,,alive
010473,3,,755382,4,FALSE,4,provisional_dp,23,,alive
010473,3,,802361,5,FALSE,5,provisional_dp,12,,alive
010473,4,,839722,,FALSE,,,,R,broken below
010473,5,,839722,,FALSE,,,,D;T,dead
010474,1,,8574,1,FALSE,1,dp,15,,alive
010474,2,,491747,1,FALSE,1,provisional_dp,20,LN,alive
010474,2,,620020,2,FALSE,2,provisional_dp,15,,alive
010474,3,,695924,,FALSE,,,,R,broken below
010474,4,,695924,,FALSE,,,,D;T,dead
010706,1,,8800,893401,FALSE,893401,dp,20,L,alive
010706,2,,491823,893401,FALSE,893401,dp,,RP,broken below
010706,3,,491823,,FALSE,,dp_mf_inferred,,,missing
010706,4,,620066,,FALSE,,dp_mf_inferred,,R,broken below
010706,5,,695962,869441,FALSE,869441,dp,12,M,alive
010706,5,,755414,893400,FALSE,893400,dp,11,,alive
010706,6,,802389,869441,FALSE,869441,dp,15,M,alive
010706,6,,839748,893400,FALSE,893400,dp,11,,alive
010706,7,869441,869441,869441,FALSE,869441,given,16,,alive
010706,7,893400,893400,893400,FALSE,893400,given,12,,alive
010706,8,869441,869441,869441,FALSE,869441,given,20,,alive
010706,8,893400,893400,893400,FALSE,893400,given,15,,alive
010706,9,869441,869441,869441,FALSE,869441,given,28,,alive
010706,9,893400,893400,893400,FALSE,893400,given,22,,alive
010989,1,,9070,1,FALSE,1,dp,10,,alive
010989,1,,491907,2,FALSE,2,dp,10,,alive
010989,2,,9070,,FALSE,,dp_mf_inferred,,,missing
010989,3,,620110,2,FALSE,2,dp,16,M,alive
010989,3,,696002,1,FALSE,1,dp,15,,alive
010989,4,,755442,1,FALSE,1,provisional_dp,16,,alive
010989,5,,755442,1,FALSE,,carried_terminal,,D;N,dead
011017,1,,9094,491917,FALSE,491917,dp,15,,alive
011017,2,,9094,491917,FALSE,491917,dp,20,,alive
011017,3,,9094,491917,FALSE,491917,dp,26,,alive
011017,4,,9094,491917,FALSE,491917,dp,29,,alive
011017,5,,9094,491917,FALSE,491917,dp,42,,alive
011017,6,491916,491916,491916,TRUE,491917,given,26,R;M,broken below
011017,6,,620117,491918,FALSE,491918,provisional_dp,12,,alive
011017,7,,696007,,FALSE,,,,R,broken below
011017,8,,696007,,FALSE,,,,OR,broken below
011017,9,,696007,,FALSE,,,,D,dead
011351,1,,9413,1,FALSE,1,dp,10,,alive
011351,1,,491992,3,FALSE,3,dp,10,,alive
011351,2,,620160,1,FALSE,1,dp,15,,alive
011351,3,,696042,1,FALSE,1,provisional_dp,18,M,alive
011351,3,,755476,2,FALSE,2,provisional_dp,16,,alive
011351,4,,802437,,FALSE,,,,R,broken below
011351,5,,802437,,FALSE,,,,OR,broken below
011351,6,,802437,,FALSE,,,,D;N,dead
011351,7,,802437,,FALSE,,,,D;N,dead
011514,1,,9571,1,FALSE,1,dp,25,,alive
011514,2,,492030,1,FALSE,1,dp,30,,alive
011514,2,,620183,2,FALSE,2,dp,15,,alive
011514,3,,696061,1,FALSE,1,dp,34,M,alive
011514,3,,755492,4,FALSE,4,dp,10,,alive
011514,3,,802450,2,FALSE,2,dp,21,,alive
011514,4,,839799,1,FALSE,1,dp,34,M,alive
011514,4,,869480,2,FALSE,2,dp,25,,alive
011514,5,,893436,1,FALSE,1,provisional_dp,34,M,alive
011514,5,,913481,2,FALSE,2,provisional_dp,28,,alive
011514,6,,929586,,FALSE,,,,R,broken below
011514,7,,929586,,FALSE,,,,D;T,dead
011514,8,,929586,,FALSE,,,,D,dead
011586,1,,9640,1,FALSE,1,dp,35,,alive
011586,2,,9640,1,FALSE,1,dp,35,,alive
011586,3,,9640,1,FALSE,1,dp,42,,alive
011586,4,,492051,1,FALSE,1,provisional_dp,42,M,alive
011586,4,,620194,2,FALSE,2,provisional_dp,22,,alive
011586,4,,696069,3,FALSE,3,provisional_dp,16,,alive
011586,5,,755498,,FALSE,,,,R,broken below
011586,6,,755498,,FALSE,,,,D;T,dead
011586,7,,755498,,FALSE,,,,D;N,dead
011610,1,,9663,1,FALSE,1,dp,142,,alive
011610,2,,9663,1,FALSE,1,dp,147,,alive
011610,3,,9663,1,FALSE,1,dp,148,,alive
011610,4,,9663,1,FALSE,1,dp,148,,alive
011610,5,,492059,1,FALSE,1,dp,148,M,alive
011610,5,,620202,2,FALSE,2,dp,11,,alive
011610,6,,696075,1,FALSE,1,provisional_dp,150,M,alive
011610,6,,755504,2,FALSE,2,provisional_dp,19,,alive
011610,6,,802458,3,FALSE,3,provisional_dp,18,,alive
011610,6,,839806,4,FALSE,4,provisional_dp,14,,alive
011610,7,,869485,,FALSE,,,,R,broken below
011610,8,,869485,,FALSE,,,,OR,broken below
011610,9,,869485,,FALSE,,,,OR,broken below
011709,1,,9760,1,FALSE,1,dp,10,,alive
011709,1,,492089,3,FALSE,3,dp,10,,alive
011709,2,,620221,1,FALSE,1,dp,15,,alive
011709,3,,620221,1,FALSE,1,dp,19,,alive
011709,4,,696090,1,FALSE,1,provisional_dp,17,M,alive
011709,4,,755517,2,FALSE,2,provisional_dp,16,,alive
011709,5,,802471,,FALSE,,,,R,broken below
011709,6,,802471,,FALSE,,,,OR,broken below
011709,7,,802471,,FALSE,,,,OR,broken below
011709,8,,802471,,FALSE,,,,OR,broken below
011709,9,,802471,,FALSE,,,,OR,broken below
012027,1,,10063,2,FALSE,2,dp,10,,alive
012027,2,,492180,2,FALSE,2,dp,,RP,broken below
012027,3,,492180,,FALSE,,dp_mf_inferred,,,missing
012027,4,,492180,2,FALSE,,carried_terminal,,R,broken below
012027,5,,492180,2,FALSE,,carried_terminal,,OR,broken below
012027,6,,492180,1,FALSE,1,provisional_dp,10,,alive
012027,7,,620290,1,FALSE,1,given,,R,broken below
012027,8,,620290,1,FALSE,,carried_terminal,,D,dead
012027,9,,620290,1,FALSE,,carried_terminal,,D,dead
012043,1,,10079,1605029,FALSE,1605029,dp,80,,alive
012043,1,,492187,1605027,FALSE,1605027,dp,54,,alive
012043,2,,620296,1605029,FALSE,1605029,dp,79,,alive
012043,2,,696150,1605027,FALSE,1605027,dp,60,,alive
012043,3,,755567,1605027,FALSE,1605027,dp,62,,alive
012043,4,,755567,1605027,FALSE,1605027,dp,64,,alive
012043,5,802512,802512,802512,TRUE,1605027,given,17,L;R;M,broken below
012043,5,,839852,1605028,FALSE,1605028,provisional_dp,11,,alive
012043,6,,869526,802513,FALSE,802513,provisional_dp,40,M,alive
012043,6,,893473,802514,FALSE,802514,provisional_dp,10,,alive
012043,7,,913516,,FALSE,,,,R,broken below
012043,8,,913516,,FALSE,,,,D,dead
012043,9,,913516,,FALSE,,,,D,dead
012070,1,,10106,1,FALSE,1,provisional_dp,25,,alive
012070,1,,492196,2,FALSE,2,provisional_dp,25,,alive
012070,1,,620302,3,FALSE,3,provisional_dp,15,,alive
012070,2,,696154,,FALSE,,,,RP,broken below
012070,3,,696154,,FALSE,,dp_mf_inferred,,,missing
012070,4,,755571,,FALSE,,dp_mf_inferred,,R,broken below
012070,5,,755571,,FALSE,,dp_mf_inferred,,OR,broken below
012070,6,,755571,,FALSE,,dp_mf_inferred,,D;N,dead
012070,7,,755571,,FALSE,,dp_mf_inferred,,D;N,dead
012523,1,,10540,1,FALSE,1,dp,10,,alive
012523,1,,492326,2,FALSE,2,dp,10,,alive
012523,2,,620390,1,FALSE,1,dp,15,IT,alive
012523,2,,696231,2,FALSE,2,dp,10,,alive
012523,3,,755636,1,FALSE,1,provisional_dp,19,L;M,alive
012523,3,,802565,2,FALSE,2,provisional_dp,10,,alive
012523,3,,839896,3,FALSE,3,provisional_dp,15,,alive
012523,4,,869567,,FALSE,,,,R,broken below
012523,5,,869567,,FALSE,,,,D;T,dead
012923,1,,10922,943111,FALSE,943111,dp,20,Su,alive
012923,2,,492449,943111,FALSE,943111,dp,,RP,broken below
012923,3,,492449,,FALSE,,dp_mf_inferred,,,missing
012923,4,,620470,913565,FALSE,913565,dp,11,M,alive
012923,4,,696293,929656,FALSE,929656,dp,10,,alive
012923,5,,755687,913565,FALSE,913565,dp,11,M,alive
012923,5,,802607,929656,FALSE,929656,dp,10,,alive
012923,6,,839929,913565,FALSE,913565,dp,14,M,alive
012923,6,,869596,929656,FALSE,929656,dp,11,,alive
012923,6,,893534,943110,FALSE,943110,dp,11,,alive
012923,7,913565,913565,913565,FALSE,913565,given,15,,alive
012923,7,929656,929656,929656,FALSE,929656,given,13,,alive
012923,7,943110,943110,943110,FALSE,943110,given,11,,alive
012923,8,913565,913565,913565,FALSE,913565,given,17,,alive
012923,8,929656,929656,929656,FALSE,929656,given,13,,alive
012923,8,943110,943110,943110,FALSE,943110,given,13,,alive
012923,9,913565,913565,913565,FALSE,913565,given,17,,alive
012923,9,929656,929656,929656,FALSE,929656,given,14,,alive
012923,9,943110,943110,943110,FALSE,943110,given,13,L,alive
013131,1,,10963,869607,FALSE,869607,dp,262,,alive
013131,2,,10963,869607,FALSE,869607,dp,272,Q;IT,alive
013131,3,,492455,869607,FALSE,869607,dp,275,M,alive
013131,3,,620475,869602,FALSE,869602,dp,62,,alive
013131,3,,696298,869604,FALSE,869604,dp,15,,alive
013131,3,,755692,869603,FALSE,869603,dp,48,,alive
013131,3,,802612,869605,FALSE,869605,dp,17,,alive
013131,3,,839934,869606,FALSE,869606,dp,14,,alive
013131,4,869601,869601,869601,TRUE,869602,given,62,R;M,broken below
013131,4,,893539,869603,FALSE,869603,provisional_dp,50,,alive
013131,4,,913569,869604,FALSE,869604,provisional_dp,16,,alive
